,recording,shank,id,label,spike_prop,time_prop
318,m361r2_17,3.0,10.0,1.0,0.7145688800792864,5.518614676935937
319,m361r2_17,4.0,11.0,-1.0,0.8606522018813807,6.101710070011567
320,m361r2_17,4.0,10.0,-1.0,0.8570797649679327,6.101389165300237
321,m361r2_17,4.0,7.0,1.0,0.8462087240114146,6.10092847385024
322,m361r2_17,4.0,8.0,1.0,0.836413358746996,6.09115042943268
323,m361r2_17,4.0,5.0,-1.0,0.79613960867266,6.09815582874137
324,m361r2_17,4.0,12.0,-1.0,0.9311912323307803,6.09822095971437
325,m361r2_17,4.0,13.0,1.0,0.9080806178187982,6.09762515822339
326,m361r2_17,4.0,4.0,1.0,0.8526002971768202,6.092816092853832
327,m361r2_17,4.0,2.0,1.0,0.9134182908545727,6.090500858160983
328,m361r2_20,1.0,8.0,-1.0,0.39762299389578365,3.130533409755731
329,m361r2_20,1.0,6.0,-1.0,0.9734750645738128,2.2884524767366035
330,m361r2_20,1.0,2.0,1.0,0.5319749216300941,3.1157730979605462
331,m361r2_20,2.0,9.0,-1.0,0.5903896864928215,3.1301116528453052
332,m361r2_20,2.0,7.0,-1.0,0.7509727626459144,3.1269934524069107
333,m361r2_20,3.0,5.0,-1.0,0.5718964952505732,2.8107171034959832
334,m361r2_20,4.0,5.0,-1.0,0.7336429919342095,3.130946937646788
335,m361r2_20,4.0,7.0,1.0,0.8410455910455911,3.1302956178442494
336,m361r2_20,4.0,3.0,1.0,0.7433174661296228,3.128901514970367
337,m361r2_34,2.0,7.0,0.0,1.0,-336357.0552631579
338,m361r2_34,4.0,9.0,0.0,1.0,-588953.8578947369
339,m258r1_7,1.0,39.0,1.0,0.6924869755963806,2.544211299327564
340,m258r1_7,1.0,31.0,1.0,0.6544109491803642,2.544211052871173
341,m258r1_7,1.0,6.0,-1.0,0.6508604206500956,2.543034440486428
342,m258r1_7,1.0,29.0,1.0,0.701588940515115,2.544204684438033
343,m258r1_7,1.0,41.0,1.0,0.6698758576286191,2.5441971724472396
344,m258r1_7,1.0,34.0,-1.0,0.6324444811359696,2.544183952526434
345,m258r1_7,1.0,2.0,0.0,0.5481170947410736,2.5440416288898384
346,m258r1_7,1.0,40.0,1.0,0.6782419091074277,2.5440692714386377
347,m258r1_7,1.0,27.0,-1.0,0.683947532792005,2.543542751863454
348,m258r1_7,1.0,32.0,-1.0,0.6306654982717492,2.544074466739357
